"","heading","startingpos","frame","x","z"
"450",1,8,150,-0.0116881757618089,27.8552018260132
"451",2,0,1,0,0
"452",2,0,2,-0.00468040116569055,0.133873088756535
"453",2,0,3,-0.00933107401923949,0.266816609774253
"454",2,0,4,-0.013979600861594,0.399884416317371
"455",2,0,5,-0.0186373159172809,0.532894820351472
"456",2,0,6,-0.023287768747663,0.665955234976878
"457",2,0,7,-0.0279415211973498,0.799063558573504
"458",2,0,8,-0.0325713256918444,0.931466264787429
"459",2,0,9,-0.0372258960230143,1.06448919946821
"460",2,0,10,-0.0418739644530673,1.19751499986472
"461",2,0,11,-0.0465289716595484,1.33048814391086
"462",2,0,12,-0.0511772322164951,1.46353957273285
"463",2,0,13,-0.0558348501887419,1.5966071075517
"464",2,0,14,-0.060487662505874,1.72972797533501
"465",2,0,15,-0.0651442296962089,1.86274619161159
"466",2,0,16,-0.069797047854218,1.9958884937375
"467",2,0,17,-0.0744511935224806,2.12893435907258
"468",2,0,18,-0.0791059638592347,2.26203856889602
"469",2,0,19,-0.0837625156460635,2.39514359758974
"470",2,0,20,-0.0884130790634539,2.52823128709979
"471",2,0,21,-0.093065009404708,2.66131663626945
"472",2,0,22,-0.0977191060094953,2.79454633310854
"473",2,0,23,-0.102360049716986,2.92753541838837
"474",2,0,24,-0.107010948861671,3.06061375673561
"475",2,0,25,-0.111642404276858,3.19371233686557
"476",2,0,26,-0.116269119117842,3.32680776676471
"477",2,0,27,-0.120887463148192,3.45987051352642
"478",2,0,28,-0.125484656319136,3.59299604084396
"479",2,0,29,-0.130069781362306,3.72611049271707
"480",2,0,30,-0.134626090729033,3.85935931622824
"481",2,0,31,-0.139146307880883,3.99235920661909
"482",2,0,32,-0.14363686902554,4.12546860325383
"483",2,0,33,-0.14807634448191,4.2585373798209
"484",2,0,34,-0.152473364709329,4.39162947931351
"485",2,0,35,-0.156806931515391,4.52476932271829
"486",2,0,36,-0.161078721594661,4.65781295973341
"487",2,0,37,-0.165265224803008,4.79088139416293
"488",2,0,38,-0.169383581900862,4.92407728715645
"489",2,0,39,-0.173406537790519,5.0572030777475
"490",2,0,40,-0.177328075108558,5.19031471108091
"491",2,0,41,-0.181150790945137,5.32359867727651
"492",2,0,42,-0.184866089483393,5.45667265583558
"493",2,0,43,-0.188456909205397,5.58976436154932
"494",2,0,44,-0.191924090039712,5.72277713852983
"495",2,0,45,-0.195263684264518,5.85584158401351
"496",2,0,46,-0.198475928760606,5.98895987104686
"497",2,0,47,-0.201550705075949,6.12201510244872
"498",2,0,48,-0.204474264339609,6.25506423073308
"499",2,0,49,-0.207262557775194,6.38824866339819
"500",2,0,50,-0.209897958192515,6.52136617634761
"501",2,0,51,-0.212388896178028,6.65449516705628
"502",2,0,52,-0.214729557431191,6.78763551198945
"503",2,0,53,-0.216911367138165,6.92078690383499
"504",2,0,54,-0.218941417021344,7.05395365021455
"505",2,0,55,-0.220817226326389,7.1871120428058
"506",2,0,56,-0.22253517823455,7.32018632315529
"507",2,0,57,-0.224097682931993,7.45335173926917
"508",2,0,58,-0.225499932881563,7.58650567575396
"509",2,0,59,-0.226746925006407,7.71967353744627
"510",2,0,60,-0.227833800028309,7.85280392105186
"511",2,0,61,-0.228771935781675,7.98593345414255
"512",2,0,62,-0.229556494127279,8.11908848968271
"513",2,0,63,-0.230190580769649,8.25227738867483
"514",2,0,64,-0.230665363067622,8.38547228790521
"515",2,0,65,-0.230997381874922,8.51862193405775
"516",2,0,66,-0.231177675217506,8.65173884446276
"517",2,0,67,-0.231215439204444,8.78488799825462
"518",2,0,68,-0.231116096345926,8.91806228549207
"519",2,0,69,-0.230870542993892,9.05120783402904
"520",2,0,70,-0.230498163154866,9.18439403889428
"521",2,0,71,-0.229982693966253,9.31753263926287
"522",2,0,72,-0.229341656541507,9.45086344203001
"523",2,0,73,-0.22858286114677,9.58388036047408
"524",2,0,74,-0.227703014103278,9.71699057065796
"525",2,0,75,-0.226707469859859,9.85006867293751
"526",2,0,76,-0.225591555944213,9.98326688910161
"527",2,0,77,-0.224365455426426,10.1163919463238
"528",2,0,78,-0.22303763202002,10.2495768184352
"529",2,0,79,-0.221602905455491,10.3828660454316
"530",2,0,80,-0.22007578082949,10.5160055974675
"531",2,0,81,-0.218457993231511,10.6490899540768
"532",2,0,82,-0.216755245187218,10.7822174859615
"533",2,0,83,-0.214961146132089,10.9152844997588
"534",2,0,84,-0.213084215983636,11.0484410906358
"535",2,0,85,-0.21113798350387,11.1816038739648
"536",2,0,86,-0.209119464625644,11.3147064312895
"537",2,0,87,-0.207035254415258,11.4478138383799
"538",2,0,88,-0.204884982244485,11.580940419395
"539",2,0,89,-0.202674157615342,11.7141875465682
"540",2,0,90,-0.200411297900276,11.8471885277245
"541",2,0,91,-0.198098647376588,11.9804228721436
"542",2,0,92,-0.195741135140484,12.1134778832869
"543",2,0,93,-0.19333862969654,12.2466431053891
"544",2,0,94,-0.190899853231202,12.3797695519929
"545",2,0,95,-0.188423393332486,12.5129166256976
"546",2,0,96,-0.185926941160691,12.6460559150391
"547",2,0,97,-0.183397300974495,12.779136120142
"548",2,0,98,-0.180842017574659,12.9123685050385
"549",2,0,99,-0.178272455955616,13.0454726863331
"550",2,0,100,-0.175684413746703,13.178541854555
"551",2,0,101,-0.173088954832546,13.3116479736197
"552",2,0,102,-0.170480600252063,13.4448051665529
"553",2,0,103,-0.167863549325683,13.5779091651054
"554",2,0,104,-0.165248972347763,13.711059520494
"555",2,0,105,-0.162631859467581,13.8441914375086
"556",2,0,106,-0.160023886162852,13.9772865542982
"557",2,0,107,-0.157412626305666,14.1104643578102
"558",2,0,108,-0.154809882794893,14.2435550084947
"559",2,0,109,-0.152223749537662,14.3767500293938
"560",2,0,110,-0.149645420359795,14.509865396151
"561",2,0,111,-0.147095112072155,14.6429901216578
"562",2,0,112,-0.144555098482501,14.7760749954324
"563",2,0,113,-0.142030716626324,14.9092431131323
"564",2,0,114,-0.13952907810957,15.0423542722899
"565",2,0,115,-0.137058275555018,15.1755133139401
"566",2,0,116,-0.1346072526916,15.3086364886125
"567",2,0,117,-0.132186743334714,15.4417700492515
"568",2,0,118,-0.129797674803469,15.574886240298
"569",2,0,119,-0.127431853732031,15.7080154278763
"570",2,0,120,-0.125105074027644,15.8411230403403
"571",2,0,121,-0.122805446610875,15.9742916763421
"572",2,0,122,-0.120549296376685,16.1074091489352
"573",2,0,123,-0.11831556351162,16.2405670565968
"574",2,0,124,-0.116128896948179,16.3737143214681
"575",2,0,125,-0.113975576184843,16.5068620534997
"576",2,0,126,-0.11186113518867,16.6399760064941
"577",2,0,127,-0.109783695763518,16.7731322225142
"578",2,0,128,-0.107748988130332,16.9062208289955
"579",2,0,129,-0.105753853953419,17.0394125722651
"580",2,0,130,-0.103799667957311,17.1725248838211
"581",2,0,131,-0.101889685912652,17.305653759848
"582",2,0,132,-0.100020069178784,17.4387671918784
"583",2,0,133,-0.0981938315364436,17.5719489726551
"584",2,0,134,-0.0964076040926147,17.7050701777291
"585",2,0,135,-0.0946682253123518,17.8383205001474
"586",2,0,136,-0.09297394235019,17.9713401976715
"587",2,0,137,-0.0913147028975992,18.1045417472301
"588",2,0,138,-0.0897033314239086,18.2376381115941
"589",2,0,139,-0.088138000705415,18.3708284414239
"590",2,0,140,-0.0866120110558962,18.5039874046707
"591",2,0,141,-0.0851344156089296,18.6371799265109
"592",2,0,142,-0.0836989872231143,18.7702694748861
"593",2,0,143,-0.082306557760144,18.9035179180152
"594",2,0,144,-0.0809587505851221,19.0366001777646
"595",2,0,145,-0.0796550125498895,19.1696638742023
"596",2,0,146,-0.0783899802364196,19.3028276604947
"597",2,0,147,-0.0771689079860525,19.436086159095
"598",2,0,148,-0.0759954867305673,19.5692075820089
"599",2,0,149,-0.0748592080145601,19.7023205873769
"600",2,0,150,-0.0737644939625608,19.8354631278875
"601",2,4,1,-0.143988642469173,4
"602",2,4,2,-0.148664729814312,4.13389490696355
"603",2,4,3,-0.153313798775161,4.26680212107568
"604",2,4,4,-0.157975488286497,4.40013129560157
"605",2,4,5,-0.162629514886757,4.53313558741663
"606",2,4,6,-0.167272688129322,4.66610163265793
"607",2,4,7,-0.171933419199513,4.79931399260041
"608",2,4,8,-0.176560195000916,4.9316252366902
"609",2,4,9,-0.181204446282911,5.0643639070478
"610",2,4,10,-0.185860589109714,5.19746183102012
"611",2,4,11,-0.190518468625545,5.33056463573437
"612",2,4,12,-0.195166376150501,5.46363713667648
"613",2,4,13,-0.199822882283029,5.59670179021095
"614",2,4,14,-0.204479470404757,5.72981943153687
"615",2,4,15,-0.209135569049542,5.86292376404312
"616",2,4,16,-0.213790625146829,5.99600676026547
"617",2,4,17,-0.218449093939207,6.12909104093528
"618",2,4,18,-0.223105843817338,6.26217452465636
"619",2,4,19,-0.227763469892004,6.39531383775465
"620",2,4,20,-0.232423313480199,6.52840616190256
"621",2,4,21,-0.237073076045118,6.66152738214411
"622",2,4,22,-0.24172446651186,6.79463315985666
"623",2,4,23,-0.246366472259531,6.92773077921734
"624",2,4,24,-0.251014737794466,7.0610061659813
"625",2,4,25,-0.255643449799161,7.1940167107746
"626",2,4,26,-0.260254281836788,7.32706390137786
"627",2,4,27,-0.264848584846106,7.46011061316024
"628",2,4,28,-0.26942080927151,7.59319385777434
"629",2,4,29,-0.273967950472706,7.72638984057952
"630",2,4,30,-0.278467506535697,7.85946754682161
"631",2,4,31,-0.282925739101555,7.99264118500668
"632",2,4,32,-0.287322846205566,8.12579318140554
"633",2,4,33,-0.291660432629898,8.25886851011563
"634",2,4,34,-0.295918405912761,8.39194503969793
"635",2,4,35,-0.300096469081975,8.52510353613615
"636",2,4,36,-0.304182063214695,8.65825688803596
"637",2,4,37,-0.308160772065857,8.79125787531478
"638",2,4,38,-0.312033014850674,8.92442467026276
"639",2,4,39,-0.315776241477137,9.05749085068743
"640",2,4,40,-0.319388353476552,9.19060379974906
"641",2,4,41,-0.322872930271246,9.32372594278406
"642",2,4,42,-0.326208458831667,9.4568453229041
"643",2,4,43,-0.329387023198788,9.58994438752012
"644",2,4,44,-0.332414014959442,9.72332125953928
"645",2,4,45,-0.335273494906803,9.85629277114184
"646",2,4,46,-0.337956713965905,9.98936832487053
"647",2,4,47,-0.340472470736255,10.1225090981963
"648",2,4,48,-0.342801381032753,10.2556461334575
"649",2,4,49,-0.344952355847829,10.3888430839742
"650",2,4,50,-0.346912718994157,10.5220073426457
"651",2,4,51,-0.348684711793502,10.6551252639746
"652",2,4,52,-0.350261239204436,10.7883139567025
"653",2,4,53,-0.3516448075461,10.9214372369784
"654",2,4,54,-0.352833387236467,11.0546647514012
"655",2,4,55,-0.353827562370789,11.187766785643
"656",2,4,56,-0.354619314845478,11.3209216431494
"657",2,4,57,-0.355213786091111,11.4541914886407
"658",2,4,58,-0.35561553678686,11.587243314534
"659",2,4,59,-0.355812462672051,11.7204894361934
"660",2,4,60,-0.355813623259397,11.8535861187506
"661",2,4,61,-0.355615134857519,11.9868336459927
"662",2,4,62,-0.355227348108287,12.1198793980278
"663",2,4,63,-0.354639137761147,12.253041447533
"664",2,4,64,-0.353864571379012,12.3861901360889
"665",2,4,65,-0.352897736039885,12.519440258482
"666",2,4,66,-0.351744711709843,12.6525418655145
"667",2,4,67,-0.350409236810247,12.7857208873719
"668",2,4,68,-0.348891894033594,12.9187927069461
"669",2,4,69,-0.347197600197991,13.0519472875265
"670",2,4,70,-0.345325141611389,13.1851144824982
"671",2,4,71,-0.343288031904106,13.3182453963354
"672",2,4,72,-0.341087091701895,13.4515303959583
"673",2,4,73,-0.338724369181669,13.5845749131227
"674",2,4,74,-0.336208954896715,13.717610514283
"675",2,4,75,-0.333542661496204,13.850786712634
"676",2,4,76,-0.330735800153208,13.9838784885706
"677",2,4,77,-0.327789618617547,14.1170425427399
"678",2,4,78,-0.324714028650186,14.2501906196814
"679",2,4,79,-0.321513500996966,14.3832317767411
"680",2,4,80,-0.318186044731173,14.5163039164985
"681",2,4,81,-0.314753954356738,14.6493820610404
"682",2,4,82,-0.31121298169422,14.7825027023455
"683",2,4,83,-0.307572190282295,14.915577656203
"684",2,4,84,-0.303841073262009,15.0486547533769
"685",2,4,85,-0.30001719096938,15.1817854090173
"686",2,4,86,-0.296117394222665,15.314868896561
"687",2,4,87,-0.292149642068056,15.4479804236797
"688",2,4,88,-0.28811563642894,15.5810612653644
"689",2,4,89,-0.284012906540774,15.7141691049051
"690",2,4,90,-0.279868112778586,15.8471980084911
"691",2,4,91,-0.275668144287182,15.9802633846869
"692",2,4,92,-0.271427067376588,16.1133606690373
"693",2,4,93,-0.267151142544658,16.2464179276274
"694",2,4,94,-0.262844399518664,16.379617691141
"695",2,4,95,-0.258514605678846,16.5126503326025
"696",2,4,96,-0.254165995293494,16.6456882808394
"697",2,4,97,-0.249804299094309,16.7787612613349
"698",2,4,98,-0.2454336766508,16.9117732719849
"699",2,4,99,-0.24105760625384,17.0448181930376
"700",2,4,100,-0.236686064357391,17.1779538712616
"701",2,4,101,-0.232316832123482,17.3110453031885
"702",2,4,102,-0.227963200653085,17.4440541898647
"703",2,4,103,-0.223616176611307,17.5771785538753
"704",2,4,104,-0.219292085327076,17.7101932891153
"705",2,4,105,-0.214996217107401,17.8432960696408
"706",2,4,106,-0.210714885058952,17.9765345091818
"707",2,4,107,-0.206476722727477,18.1094855294096
"708",2,4,108,-0.202268555009722,18.2425126991545
"709",2,4,109,-0.198095069855984,18.3756337979488
"710",2,4,110,-0.193971312203296,18.5086700733525
"711",2,4,111,-0.189883810811268,18.6417766429566
"712",2,4,112,-0.185843690919569,18.7748159630007
"713",2,4,113,-0.181850802995162,18.9078532032718
"714",2,4,114,-0.177909916608207,19.0409150688334
"715",2,4,115,-0.174023310914982,19.1739274059846
"716",2,4,116,-0.170183587803497,19.3072134026251
"717",2,4,117,-0.16641226745283,19.4401851278544
"718",2,4,118,-0.16269566066312,19.5732551676426
"719",2,4,119,-0.159042165366475,19.7063094431569
"720",2,4,120,-0.155449018793874,19.8394660560434
"721",2,4,121,-0.151915408060093,19.9725235241388
"722",2,4,122,-0.148452856730317,20.1057454614631
"723",2,4,123,-0.145053911708067,20.2387614589645
"724",2,4,124,-0.141715091054602,20.3718911767623
"725",2,4,125,-0.138451447846219,20.5049642560078
"726",2,4,126,-0.135258326033655,20.6381016303593
"727",2,4,127,-0.132129025311648,20.7712106707423
"728",2,4,128,-0.129067756057738,20.9043274105576
"729",2,4,129,-0.126079138143666,21.0374004941548
"730",2,4,130,-0.123163878186631,21.1705057320787
"731",2,4,131,-0.120310773306679,21.3036829500231
"732",2,4,132,-0.117533911924023,21.4367638851388
"733",2,4,133,-0.114831574283769,21.5699504632502
"734",2,4,134,-0.112189150012806,21.7030006619578
"735",2,4,135,-0.109617491642796,21.8361381993886
"736",2,4,136,-0.107125046641777,21.9692638346555
"737",2,4,137,-0.104695802346524,22.1024362060676
"738",2,4,138,-0.102339305572118,22.2355900795063
"739",2,4,139,-0.100055261029187,22.3686844453739
"740",2,4,140,-0.0978348012650327,22.5017502068342
"741",2,4,141,-0.0956895429581629,22.6348425050596
"742",2,4,142,-0.0936046461070943,22.7680836404357
"743",2,4,143,-0.091595821823213,22.9011623392256
"744",2,4,144,-0.0896440632130022,23.0344060398751
"745",2,4,145,-0.0877652919596271,23.1675625736507
"746",2,4,146,-0.0859531015816961,23.300603102616
"747",2,4,147,-0.0842016469596508,23.4336936283373
"748",2,4,148,-0.0825185379472462,23.5668951879616
"749",2,4,149,-0.080897790892158,23.7000566154589
"750",2,4,150,-0.0793411629017231,23.8331748428511
"751",2,8,1,-0.283358137623781,8
"752",2,8,2,-0.288025229416966,8.13364064280304
"753",2,8,3,-0.292688492095616,8.26687250244574
"754",2,8,4,-0.29734139741068,8.40004269022847
"755",2,8,5,-0.301999087686829,8.53316632906731
"756",2,8,6,-0.306653043767393,8.66630321455576
"757",2,8,7,-0.311303721284603,8.79926462590803
"758",2,8,8,-0.315927098301011,8.93157897560499
"759",2,8,9,-0.320579686637217,9.06446427542313
"760",2,8,10,-0.325230574324368,9.19750603203459
"761",2,8,11,-0.329883387130471,9.33049860955961
"762",2,8,12,-0.33453805436359,9.46363183706052
"763",2,8,13,-0.339194774078873,9.59673438968313
"764",2,8,14,-0.343847059464899,9.72978740842718
"765",2,8,15,-0.348503153431471,9.8628584629674
"766",2,8,16,-0.353160766397146,9.99596948137336
"767",2,8,17,-0.35782109454122,10.1290219840336
"768",2,8,18,-0.362474396330811,10.262086694901
"769",2,8,19,-0.367134778789646,10.3952326330527
"770",2,8,20,-0.371792389659777,10.5283454101148
"771",2,8,21,-0.376447255902577,10.6614695148331
"772",2,8,22,-0.381092921312446,10.7944912795682
"773",2,8,23,-0.385738146769775,10.9276013053739
"774",2,8,24,-0.390376695442568,11.0606650469303
"775",2,8,25,-0.395003312230185,11.193819034944
"776",2,8,26,-0.399610963435155,11.3269583484719
"777",2,8,27,-0.404201227932405,11.4600282780718
"778",2,8,28,-0.408757125754775,11.5930530667118
"779",2,8,29,-0.413280010325625,11.7261736520313
"780",2,8,30,-0.417767625221797,11.8594588283865
"781",2,8,31,-0.422190669108949,11.9924179535438
"782",2,8,32,-0.42655019098918,12.1255029186324
"783",2,8,33,-0.430838888959089,12.2586020651306
"784",2,8,34,-0.43504495616384,12.3916873511039
"785",2,8,35,-0.439156698863326,12.5248111734286
"786",2,8,36,-0.443152423298793,12.6579084242774
"787",2,8,37,-0.44703563310893,12.7910015800376
"788",2,8,38,-0.450793266456371,12.9241136428134
"789",2,8,39,-0.454407439578554,13.0572533076475
"790",2,8,40,-0.457868851676126,13.1903250836118
"791",2,8,41,-0.461174472485172,13.3234645622329
"792",2,8,42,-0.464308088825568,13.4565724000907
"793",2,8,43,-0.46726533899271,13.5897046959363
"794",2,8,44,-0.470039566450267,13.7228263988712
"795",2,8,45,-0.4726127769474,13.8559698658877
"796",2,8,46,-0.474994091312809,13.9891659423926
"797",2,8,47,-0.47716631483332,14.1222580265357
"798",2,8,48,-0.479125364553962,14.2553609732167
"799",2,8,49,-0.480874104667958,14.3885779142313
"800",2,8,50,-0.48239914691007,14.5216619933805
"801",2,8,51,-0.483702290944232,14.6549866631734
"802",2,8,52,-0.484772284423024,14.7880625842991
"803",2,8,53,-0.485623863104257,14.9211183903336
"804",2,8,54,-0.48623374092387,15.0542755644142
"805",2,8,55,-0.486618505043846,15.1874047537546
"806",2,8,56,-0.486763506479718,15.3205311089005
"807",2,8,57,-0.486675376926313,15.4537224322993
"808",2,8,58,-0.486346857828628,15.5868355497152
"809",2,8,59,-0.485791568902508,15.7199422444338
"810",2,8,60,-0.484995243844817,15.8531112847014
"811",2,8,61,-0.483964245105371,15.9863328906129
"812",2,8,62,-0.48269719082617,16.1194074662985
"813",2,8,63,-0.481202641708365,16.2525812618318
"814",2,8,64,-0.479470770840232,16.3857177971534
"815",2,8,65,-0.477507904204951,16.5188473869249
"816",2,8,66,-0.475323150505261,16.6519180146587
"817",2,8,67,-0.472910517558355,16.7850425310274
"818",2,8,68,-0.470281831397865,16.918181139972
"819",2,8,69,-0.467425512828678,17.0512916303375
"820",2,8,70,-0.464362890964758,17.184386203305
"821",2,8,71,-0.46108848651811,17.3175210641806
"822",2,8,72,-0.45760633402974,17.4505636444334
"823",2,8,73,-0.453922784615102,17.5836891420473
"824",2,8,74,-0.45004476173464,17.7167231636029
"825",2,8,75,-0.445973570038967,17.8499305988738
"826",2,8,76,-0.441721386130088,17.9829146441782
"827",2,8,77,-0.437289019977131,18.1160069238588
"828",2,8,78,-0.432683594370804,18.2490703448105
"829",2,8,79,-0.427913512806458,18.3821273029296
"830",2,8,80,-0.422984137116492,18.5151765075095
"831",2,8,81,-0.417904896820171,18.6482162106203
"832",2,8,82,-0.412687367754039,18.7812051722653
"833",2,8,83,-0.407326748783786,18.9142230930788
"834",2,8,84,-0.401839627686592,19.0473198729898
"835",2,8,85,-0.396234052068197,19.1802660518872
"836",2,8,86,-0.390516433459341,19.3132858674982
"837",2,8,87,-0.384696871004293,19.446345708429
"838",2,8,88,-0.378785623706577,19.5792964540112
"839",2,8,89,-0.372784726893867,19.7123496490714
"840",2,8,90,-0.366704051736304,19.8453735780167
"841",2,8,91,-0.360560462437068,19.9783190878354
"842",2,8,92,-0.354350506630052,20.1113780229787
"843",2,8,93,-0.348089746005765,20.244297158907
"844",2,8,94,-0.341778531541846,20.3774809047266
"845",2,8,95,-0.335441518895748,20.5103643095221
"846",2,8,96,-0.329073151186617,20.6433179856331
"847",2,8,97,-0.32267696004443,20.7763697186387
"848",2,8,98,-0.316275427473697,20.9093572149172
"849",2,8,99,-0.309866159961129,21.0422696005141
"850",2,8,100,-0.303454491538189,21.1752937120278
"851",2,8,101,-0.297050337747998,21.3083015265196
"852",2,8,102,-0.290666576357399,21.4412401883937
"853",2,8,103,-0.284299139974328,21.5742373031851
"854",2,8,104,-0.277961465087053,21.7071501793173
"855",2,8,105,-0.271648772620368,21.8402762662904
"856",2,8,106,-0.265383349879222,21.9732066998959
"857",2,8,107,-0.259159425571372,22.106214780303
"858",2,8,108,-0.252978134410711,22.2392943869976
"859",2,8,109,-0.246859761361795,22.3722407618115
"860",2,8,110,-0.240792453238727,22.5052428074774
"861",2,8,111,-0.234787108906,22.6381976316802
"862",2,8,112,-0.228847072830682,22.7712167096165
"863",2,8,113,-0.222978025744321,22.9043262108284
"864",2,8,114,-0.21717851623516,23.0373169982354
"865",2,8,115,-0.211463501994544,23.1702796186068
"866",2,8,116,-0.205822268839968,23.3033037681601
"867",2,8,117,-0.200263830518345,23.4363867142971
"868",2,8,118,-0.19478424555064,23.5694203536706
"869",2,8,119,-0.189401008727983,23.7024660696083
"870",2,8,120,-0.18409759473623,23.8355705594963
"871",2,8,121,-0.178893918449531,23.9685894661022
"872",2,8,122,-0.173776773263914,24.1016207481761
"873",2,8,123,-0.168756373813254,24.2347397213478
"874",2,8,124,-0.163834336036488,24.3677414959275
"875",2,8,125,-0.159010814177442,24.500858050572
"876",2,8,126,-0.154279919095016,24.6339179423391
"877",2,8,127,-0.149653136738001,24.7669940889312
"878",2,8,128,-0.145121749118021,24.9001389528009
"879",2,8,129,-0.140699500919349,25.0330742541349
"880",2,8,130,-0.136383034261644,25.1660884115334
"881",2,8,131,-0.132160982354777,25.2991397019365
"882",2,8,132,-0.128043072938357,25.4322411076716
"883",2,8,133,-0.124026131713339,25.5653853539184
"884",2,8,134,-0.120117964181764,25.6984451966488
"885",2,8,135,-0.116317213308125,25.8315090967482
"886",2,8,136,-0.112615998536501,25.96460873292
"887",2,8,137,-0.109016310669989,26.0977047077043
"888",2,8,138,-0.105527111085242,26.2308435265425
"889",2,8,139,-0.10213550115303,26.36400470264
"890",2,8,140,-0.0988503701334164,26.497025590229
"891",2,8,141,-0.0956693664956079,26.6301070928629
"892",2,8,142,-0.0925873818676144,26.7632394578695
"893",2,8,143,-0.0896109987852637,26.8963478987255
"894",2,8,144,-0.0867285007892253,27.0294506557829
"895",2,8,145,-0.0839518056907489,27.1626428194984
"896",2,8,146,-0.0812680340069597,27.2958452025695
"897",2,8,147,-0.0786906658772515,27.4288440053196
"898",2,8,148,-0.0762004807283105,27.5619009129704
"899",2,8,149,-0.0738155760618821,27.6950144616487
"900",2,8,150,-0.071516739523189,27.8281619621061
