"","heading","frame","roadX","roadZ","heading_rads"
"1",0.5,1,0,0,0.00872664625997165
"2",0.5,2,-0.00116546892967489,0.13353934091311,0.00872664625997165
"3",0.5,3,-0.00232684142849645,0.266609313092038,0.00872664625997165
"4",0.5,4,-0.00349043130521162,0.399933352260594,0.00872664625997165
"5",0.5,5,-0.00465410371607467,0.533266848185509,0.00872664625997165
"6",0.5,6,-0.00581728794625192,0.666544408404744,0.00872664625997165
"7",0.5,7,-0.00697812694755454,0.799553252478714,0.00872664625997165
"8",0.5,8,-0.0081407306183977,0.932764292253808,0.00872664625997165
"9",0.5,9,-0.00930445110509911,1.06610329670461,0.00872664625997165
"10",0.5,10,-0.0104678075519541,1.19940058949762,0.00872664625997165
"11",0.5,11,-0.0116311930684296,1.33270121308553,0.00872664625997165
"12",0.5,12,-0.0127940377648186,1.46593986954925,0.00872664625997165
"13",0.5,13,-0.0139576146563291,1.59926242087405,0.00872664625997165
"14",0.5,14,-0.0151213097781037,1.73259851901347,0.00872664625997165
"15",0.5,15,-0.0162841434790031,1.86583591561484,0.00872664625997165
"16",0.5,16,-0.0174476032279884,1.99914504475804,0.00872664625997165
"17",0.5,17,-0.0186110148638931,2.13244866110816,0.00872664625997165
"18",0.5,18,-0.019774369704514,2.26574576985898,0.00872664625997165
"19",0.5,19,-0.0209377639406591,2.39904739254598,0.00872664625997165
"20",0.5,20,-0.0221013763017212,2.53237400796929,0.00872664625997165
"21",0.5,21,-0.0232651322839557,2.66571707949555,0.00872664625997165
"22",0.5,22,-0.0244284312851923,2.799007790174,0.00872664625997165
"23",0.5,23,-0.0255929043132357,2.93243302075426,0.00872664625997165
"24",0.5,24,-0.0267558516259864,3.06568343499287,0.00872664625997165
"25",0.5,25,-0.0279184131387252,3.19888964429559,0.00872664625997165
"26",0.5,26,-0.0290836584550405,3.33240336360705,0.00872664625997165
"27",0.5,27,-0.0302461115778849,3.46559715360394,0.00872664625997165
"28",0.5,28,-0.0314093738968473,3.59888366123021,0.00872664625997165
"29",0.5,29,-0.0325723757091665,3.73214032002521,0.00872664625997165
"30",0.5,30,-0.0337359200539712,3.86545914215094,0.00872664625997165
"31",0.5,31,-0.03489927130782,3.99875583992971,0.00872664625997165
"32",0.5,32,-0.0360629857266919,4.13209414912906,0.00872664625997165
"33",0.5,33,-0.037226580233197,4.2654187187786,0.00872664625997165
"34",0.5,34,-0.0383898571998889,4.3987069047406,0.00872664625997165
"35",0.5,35,-0.0395535465894802,4.53204234608689,0.00872664625997165
"36",0.5,36,-0.0407170875177995,4.66536077675199,0.00872664625997165
"37",0.5,37,-0.0418806046802345,4.79867648432388,0.00872664625997165
"38",0.5,38,-0.0430441603372694,4.93199660260409,0.00872664625997165
"39",0.5,39,-0.0442073895145718,5.06527931286148,0.00872664625997165
"40",0.5,40,-0.0453707877210764,5.19858139047196,0.00872664625997165
"41",0.5,41,-0.0465340117196428,5.33186350735019,0.00872664625997165
"42",0.5,42,-0.0476971494321187,5.46513573757476,0.00872664625997165
"43",0.5,43,-0.0488605711770081,5.59844051221156,0.00872664625997165
"44",0.5,44,-0.0500238755108611,5.73173183390079,0.00872664625997165
"45",0.5,45,-0.0511878531105579,5.86510029833896,0.00872664625997165
"46",0.5,46,-0.0523514296933479,5.99842281429059,0.00872664625997165
"47",0.5,47,-0.0535146121456423,6.13170017080013,0.00872664625997165
"48",0.5,48,-0.0546774221781988,6.26493485548458,0.00872664625997165
"49",0.5,49,-0.0558409695220342,6.39825402123902,0.00872664625997165
"50",0.5,50,-0.0570043577112944,6.5315549510744,0.00872664625997165
"51",0.5,51,-0.0581674863249807,6.66482613876035,0.00872664625997165
"52",0.5,52,-0.0593305276060763,6.79808731988474,0.00872664625997165
"53",0.5,53,-0.0604939893916112,6.93139668237564,0.00872664625997165
"54",0.5,54,-0.0616573918897037,7.06469925171593,0.00872664625997165
"55",0.5,55,-0.0628207801695274,7.19800019192806,0.00872664625997165
"56",0.5,56,-0.0639841993055333,7.3313046676392,0.00872664625997165
"57",0.5,57,-0.0651469181114186,7.46452889957862,0.00872664625997165
"58",0.5,58,-0.0663107860786163,7.59788480233342,0.00872664625997165
"59",0.5,59,-0.067474141746599,7.7311820058833,0.00872664625997165
"60",0.5,60,-0.0686373287657781,7.86445988566616,0.00872664625997165
"61",0.5,61,-0.0698011809982302,7.997813985535,0.00872664625997165
"62",0.5,62,-0.0709640036728971,8.13105011875149,0.00872664625997165
"63",0.5,63,-0.0721277969247203,8.26439746062439,0.00872664625997165
"64",0.5,64,-0.0732910175283014,8.39767918850546,0.00872664625997165
"65",0.5,65,-0.0744545222107326,8.53099346611946,0.00872664625997165
"66",0.5,66,-0.0756175768595327,8.66425617891441,0.00872664625997165
"67",0.5,67,-0.076781331985068,8.79759915228015,0.00872664625997165
"68",0.5,68,-0.0779444641441773,8.93087074620039,0.00872664625997165
"69",0.5,69,-0.0791078679996823,9.0641734710729,0.00872664625997165
"70",0.5,70,-0.0802721390289365,9.19757555664734,0.00872664625997165
"71",0.5,71,-0.081434780853606,9.33079096808493,0.00872664625997165
"72",0.5,72,-0.0825979125169774,9.46406250520357,0.00872664625997165
"73",0.5,73,-0.083761330088372,9.59736680164167,0.00872664625997165
"74",0.5,74,-0.0849244362335681,9.73063541488973,0.00872664625997165
"75",0.5,75,-0.0860881518297064,9.86397385898018,0.00872664625997165
"76",0.5,76,-0.0872513669547193,9.99725495912732,0.00872664625997165
"77",0.5,77,-0.0884146179998611,10.1305401750001,0.00872664625997165
"78",0.5,78,-0.089577953935809,10.2638351176549,0.00872664625997165
"79",0.5,79,-0.0907416100005036,10.3971667406371,0.00872664625997165
"80",0.5,80,-0.0919046400144231,10.5304266307693,0.00872664625997165
"81",0.5,81,-0.0930678043875234,10.6637019157662,0.00872664625997165
"82",0.5,82,-0.094231536208719,10.7970422189225,0.00872664625997165
"83",0.5,83,-0.0953944204420134,10.9302854055218,0.00872664625997165
"84",0.5,84,-0.0965580121476765,11.0636096542511,0.00872664625997165
"85",0.5,85,-0.097721331779562,11.1969027287877,0.00872664625997165
"86",0.5,86,-0.0988846551201693,11.3301962282694,0.00872664625997165
"87",0.5,87,-0.100048477116847,11.4635468637255,0.00872664625997165
"88",0.5,88,-0.101211563410535,11.5968132023893,0.00872664625997165
"89",0.5,89,-0.102375396563313,11.7301651161105,0.00872664625997165
"90",0.5,90,-0.103538056425287,11.8633825942611,0.00872664625997165
"91",0.5,91,-0.104701273819663,11.9966639544317,0.00872664625997165
"92",0.5,92,-0.1058649109746,12.1299934107352,0.00872664625997165
"93",0.5,93,-0.107028381920337,12.2633038228015,0.00872664625997165
"94",0.5,94,-0.108191562727036,12.3965809907589,0.00872664625997165
"95",0.5,95,-0.109354851290152,12.5298705054382,0.00872664625997165
"96",0.5,96,-0.110518037187888,12.6631482567262,0.00872664625997165
"97",0.5,97,-0.111683246489638,12.7966578494915,0.00872664625997165
"98",0.5,98,-0.112845424569833,12.9298201251227,0.00872664625997165
"99",0.5,99,-0.114008704199727,13.0631086162341,0.00872664625997165
"100",0.5,100,-0.115172494357129,13.1964556035484,0.00872664625997165
"101",0.5,101,-0.116335464573037,13.3297086420291,0.00872664625997165
"102",0.5,102,-0.117499125628493,13.4630408368524,0.00872664625997165
"103",0.5,103,-0.118662459827009,13.5963355804324,0.00872664625997165
"104",0.5,104,-0.119825787785526,13.7296296090338,0.00872664625997165
"105",0.5,105,-0.120988511927188,13.8628544523461,0.00872664625997165
"106",0.5,106,-0.122151733476545,13.9961362885941,0.00872664625997165
"107",0.5,107,-0.123315447195783,14.1294745176295,0.00872664625997165
"108",0.5,108,-0.124479000016632,14.2627943109397,0.00872664625997165
"109",0.5,109,-0.125641839517849,14.396032372141,0.00872664625997165
"110",0.5,110,-0.126804795835721,14.5292838181858,0.00872664625997165
"111",0.5,111,-0.127968153163242,14.6625812118853,0.00872664625997165
"112",0.5,112,-0.129131515157294,14.7958791402759,0.00872664625997165
"113",0.5,113,-0.130294814540723,14.9291698947458,0.00872664625997165
"114",0.5,114,-0.131458082257722,15.0624570208787,0.00872664625997165
"115",0.5,115,-0.132621905821663,15.1958078359117,0.00872664625997165
"116",0.5,116,-0.133785855602265,15.3291731128402,0.00872664625997165
"117",0.5,117,-0.134949073896539,15.462454576121,0.00872664625997165
"118",0.5,118,-0.136113050315687,15.5958229052919,0.00872664625997165
"119",0.5,119,-0.137276175560342,15.7290937069546,0.00872664625997165
"120",0.5,120,-0.138439264442816,15.8623603422413,0.00872664625997165
"121",0.5,121,-0.139602134559573,15.9956019113688,0.00872664625997165
"122",0.5,122,-0.140765418142621,16.1288908554324,0.00872664625997165
"123",0.5,123,-0.141928608470358,16.2621691143096,0.00872664625997165
"124",0.5,124,-0.143092002552402,16.3954707193396,0.00872664625997165
"125",0.5,125,-0.144255032378112,16.5287305879069,0.00872664625997165
"126",0.5,126,-0.145418566949379,16.6620482901814,0.00872664625997165
"127",0.5,127,-0.146581953318325,16.7953490114453,0.00872664625997165
"128",0.5,128,-0.147744954532194,16.9286056016699,0.00872664625997165
"129",0.5,129,-0.148908687688893,17.061946057848,0.00872664625997165
"130",0.5,130,-0.15007182267688,17.1952179759009,0.00872664625997165
"131",0.5,131,-0.151235332835299,17.3285328809531,0.00872664625997165
"132",0.5,132,-0.152399342720835,17.4619050447003,0.00872664625997165
"133",0.5,133,-0.153562293513911,17.5951558577144,0.00872664625997165
"134",0.5,134,-0.154727035290737,17.7286118815095,0.00872664625997165
"135",0.5,135,-0.155888908241257,17.8617391954059,0.00872664625997165
"136",0.5,136,-0.157051883818851,17.9949928482281,0.00872664625997165
"137",0.5,137,-0.15821543003347,18.128311884597,0.00872664625997165
"138",0.5,138,-0.159378480268096,18.2615740916162,0.00872664625997165
"139",0.5,139,-0.160541964668163,18.3948860452784,0.00872664625997165
"140",0.5,140,-0.161705341891319,18.5281857186184,0.00872664625997165
"141",0.5,141,-0.162868478227999,18.6614577912044,0.00872664625997165
"142",0.5,142,-0.164031663654204,18.7947354884645,0.00872664625997165
"143",0.5,143,-0.165195218043015,18.9280554614317,0.00872664625997165
"144",0.5,144,-0.166358669973288,19.0613636947074,0.00872664625997165
"145",0.5,145,-0.167524444858681,19.1949380920033,0.00872664625997165
"146",0.5,146,-0.168687740783423,19.3282284501773,0.00872664625997165
"147",0.5,147,-0.169848998855867,19.4612853113905,0.00872664625997165
"148",0.5,148,-0.171012314915723,19.5945779766444,0.00872664625997165
"149",0.5,149,-0.172175743325953,19.7278835149954,0.00872664625997165
"150",0.5,150,-0.173338757751976,19.8611416190675,0.00872664625997165
"151",1,1,0,0,0.0174532925199433
"152",1,2,-0.00232555721419304,0.13319049700156,0.0174532925199433
"153",1,3,-0.00465147314914507,0.266401538841098,0.0174532925199433
"154",1,4,-0.00697792069268692,0.3996430272385,0.0174532925199433
"155",1,5,-0.00930283020785799,0.53279642889185,0.0174532925199433
"156",1,6,-0.0116300899956016,0.66608443655279,0.0174532925199433
"157",1,7,-0.0139502651622605,0.798966690187304,0.0174532925199433
"158",1,8,-0.0162745213517898,0.932082674241811,0.0174532925199433
"159",1,9,-0.0186012463183198,1.06534005134986,0.0174532925199433
"160",1,10,-0.0209263034037543,1.19850190472248,0.0174532925199433
"161",1,11,-0.023251924182011,1.33169604219746,0.0174532925199433
"162",1,12,-0.0255773781084547,1.46488062365045,0.0174532925199433
"163",1,13,-0.0279035300422617,1.59810518173658,0.0174532925199433
"164",1,14,-0.0302288939307829,1.73128460649182,0.0174532925199433
"165",1,15,-0.0325554371220726,1.86453157287574,0.0174532925199433
"166",1,16,-0.0348806815696884,1.99770415695062,0.0174532925199433
"167",1,17,-0.0372070816053178,2.13094292445067,0.0174532925199433
"168",1,18,-0.0395324189072698,2.26412082652638,0.0174532925199433
"169",1,19,-0.0418593712452684,2.39739122576896,0.0174532925199433
"170",1,20,-0.0441851676676237,2.5305954228222,0.0174532925199433
"171",1,21,-0.0465111901292115,2.66381256570947,0.0174532925199433
"172",1,22,-0.0488365080085502,2.79698935540337,0.0174532925199433
"173",1,23,-0.0511628179032076,2.93022296030377,0.0174532925199433
"174",1,24,-0.0534884276957978,3.06341646860207,0.0174532925199433
"175",1,25,-0.0558145701389629,3.19664048313533,0.0174532925199433
"176",1,26,-0.0581423046160796,3.32995567744777,0.0174532925199433
"177",1,27,-0.0604679529292895,3.46315139191861,0.0174532925199433
"178",1,28,-0.0627962289441282,3.59649760145523,0.0174532925199433
"179",1,29,-0.0651209634678265,3.72964098090784,0.0174532925199433
"180",1,30,-0.0674465301892588,3.86283202241285,0.0174532925199433
"181",1,31,-0.0697727112258512,3.99605824728853,0.0174532925199433
"182",1,32,-0.0721001989073762,4.12935930699816,0.0174532925199433
"183",1,33,-0.0744263900071272,4.26258610821619,0.0174532925199433
"184",1,34,-0.0767533700644617,4.3958580950147,0.0174532925199433
"185",1,35,-0.0790796079751699,4.5290875772137,0.0174532925199433
"186",1,36,-0.0814050291970935,4.66227028559675,0.0174532925199433
"187",1,37,-0.0837302154442714,4.79543953638651,0.0174532925199433
"188",1,38,-0.0860567457358821,4.92868576397345,0.0174532925199433
"189",1,39,-0.088382552804653,5.06189057077363,0.0174532925199433
"190",1,40,-0.090708374526507,5.19509621679264,0.0174532925199433
"191",1,41,-0.0930338283167293,5.32828079044388,0.0174532925199433
"192",1,42,-0.0953591630356282,5.46145854458166,0.0174532925199433
"193",1,43,-0.0976879256268931,5.59483262157113,0.0174532925199433
"194",1,44,-0.100011547005183,5.72791224839307,0.0174532925199433
"195",1,45,-0.102336862842977,5.86108892116259,0.0174532925199433
"196",1,46,-0.104662274340386,5.99427107259829,0.0174532925199433
"197",1,47,-0.106993693357116,6.1277972897397,0.0174532925199433
"198",1,48,-0.109315511595201,6.26077364619764,0.0174532925199433
"199",1,49,-0.111641295085459,6.3939771025972,0.0174532925199433
"200",1,50,-0.11396853295036,6.52726385468193,0.0174532925199433
"201",1,51,-0.116293849607695,6.66044057438866,0.0174532925199433
"202",1,52,-0.118617732498935,6.79353517871344,0.0174532925199433
"203",1,53,-0.120944286492183,6.92678276375262,0.0174532925199433
"204",1,54,-0.123269371934977,7.05994624122235,0.0174532925199433
"205",1,55,-0.12559558103228,7.19317407320537,0.0174532925199433
"206",1,56,-0.127921782841374,7.32640148777435,0.0174532925199433
"207",1,57,-0.130246883625321,7.45956584387044,0.0174532925199433
"208",1,58,-0.132573641922608,7.59282512991456,0.0174532925199433
"209",1,59,-0.134900635353241,7.72609788263543,0.0174532925199433
"210",1,60,-0.137226990747547,7.85933409341486,0.0174532925199433
"211",1,61,-0.139552345848766,7.99251301489925,0.0174532925199433
"212",1,62,-0.141879316007339,8.12578443477084,0.0174532925199433
"213",1,63,-0.144204484655323,8.25895267761062,0.0174532925199433
"214",1,64,-0.146530341091128,8.3921603117847,0.0174532925199433
"215",1,65,-0.148855434819422,8.5253242637858,0.0174532925199433
"216",1,66,-0.151182651149835,8.6586097825364,0.0174532925199433
"217",1,67,-0.153508392597243,8.79181083103646,0.0174532925199433
"218",1,68,-0.155834898640531,8.9250556698611,0.0174532925199433
"219",1,69,-0.15816095460805,9.05827473171716,0.0174532925199433
"220",1,70,-0.160487061633492,9.19149671778855,0.0174532925199433
"221",1,71,-0.162812878270209,9.32470207256897,0.0174532925199433
"222",1,72,-0.165138217252211,9.45788007086537,0.0174532925199433
"223",1,73,-0.16746504046286,9.59114307466063,0.0174532925199433
"224",1,74,-0.169791042360285,9.72435903978668,0.0174532925199433
"225",1,75,-0.172117640751049,9.85760916758299,0.0174532925199433
"226",1,76,-0.1744432724736,9.9908039318652,0.0174532925199433
"227",1,77,-0.176769652502789,10.1240415535462,0.0174532925199433
"228",1,78,-0.179096242500851,10.2572912006714,0.0174532925199433
"229",1,79,-0.181422766746729,10.3905370820041,0.0174532925199433
"230",1,80,-0.183748709543865,10.5237496623083,0.0174532925199433
"231",1,81,-0.1860736260336,10.6569034634124,0.0174532925199433
"232",1,82,-0.188400170405438,10.7901504974093,0.0174532925199433
"233",1,83,-0.190725896872852,10.9233506879675,0.0174532925199433
"234",1,84,-0.193054552112443,11.0567186166573,0.0174532925199433
"235",1,85,-0.195379480988644,11.1898731271654,0.0174532925199433
"236",1,86,-0.197703965434171,11.3230021840136,0.0174532925199433
"237",1,87,-0.200032687020952,11.4563739125734,0.0174532925199433
"238",1,88,-0.202359013588301,11.5896084723607,0.0174532925199433
"239",1,89,-0.204682897049046,11.7227031093025,0.0174532925199433
"240",1,90,-0.207007790724133,11.8558556037544,0.0174532925199433
"241",1,91,-0.209335068166212,11.9891446225235,0.0174532925199433
"242",1,92,-0.211660622226178,12.1223349388745,0.0174532925199433
"243",1,93,-0.213985798271822,12.2555036053968,0.0174532925199433
"244",1,94,-0.216311528054416,12.3887039858238,0.0174532925199433
"245",1,95,-0.218639318907659,12.5220224089384,0.0174532925199433
"246",1,96,-0.220963352318309,12.6551256338875,0.0174532925199433
"247",1,97,-0.223290267567729,12.7883939089741,0.0174532925199433
"248",1,98,-0.225615602823539,12.9215716938622,0.0174532925199433
"249",1,99,-0.227941251816028,13.054767447237,0.0174532925199433
"250",1,100,-0.230268496067553,13.1880545650997,0.0174532925199433
"251",1,101,-0.232593410400005,13.3212082426508,0.0174532925199433
"252",1,102,-0.23491951782215,13.4544302514424,0.0174532925199433
"253",1,103,-0.237245605885598,13.5876511515128,0.0174532925199433
"254",1,104,-0.239571803784162,13.7208783421159,0.0174532925199433
"255",1,105,-0.241898267440822,13.854120753352,0.0174532925199433
"256",1,106,-0.244223821615318,13.9873110762625,0.0174532925199433
"257",1,107,-0.246549337583589,14.1204992110066,0.0174532925199433
"258",1,108,-0.248875163499523,14.2537050972311,0.0174532925199433
"259",1,109,-0.251202578483739,14.3870019933834,0.0174532925199433
"260",1,110,-0.253530419822172,14.5203233079116,0.0174532925199433
"261",1,111,-0.255853472648569,14.65337037234,0.0174532925199433
"262",1,112,-0.258179272193119,14.7865747482092,0.0174532925199433
"263",1,113,-0.260504692491346,14.9197574036898,0.0174532925199433
"264",1,114,-0.262831413426004,15.0530145498825,0.0174532925199433
"265",1,115,-0.26515689985683,15.186200992943,0.0174532925199433
"266",1,116,-0.267482052800363,15.3193683363494,0.0174532925199433
"267",1,117,-0.269809204553815,15.4526501566154,0.0174532925199433
"268",1,118,-0.272137403489615,15.5859919516421,0.0174532925199433
"269",1,119,-0.274461636147768,15.7191065879956,0.0174532925199433
"270",1,120,-0.276786093499675,15.8522340931242,0.0174532925199433
"271",1,121,-0.279112623577641,15.9854803084752,0.0174532925199433
"272",1,122,-0.281439107438496,16.1187238768562,0.0174532925199433
"273",1,123,-0.283764286161986,16.2518926967455,0.0174532925199433
"274",1,124,-0.286089865304514,16.3850844496378,0.0174532925199433
"275",1,125,-0.288416004361999,16.5183082702647,0.0174532925199433
"276",1,126,-0.290742072613225,16.6515280356395,0.0174532925199433
"277",1,127,-0.293068048931241,16.7847425357686,0.0174532925199433
"278",1,128,-0.295393627515512,16.9179342566881,0.0174532925199433
"279",1,129,-0.297719381710267,17.0511360352608,0.0174532925199433
"280",1,130,-0.300045525437632,17.1843601233434,0.0174532925199433
"281",1,131,-0.302371688621519,17.3175853257498,0.0174532925199433
"282",1,132,-0.304697402470573,17.4507847936229,0.0174532925199433
"283",1,133,-0.307024177026166,17.584045010821,0.0174532925199433
"284",1,134,-0.309349353491481,17.7172137013789,0.0174532925199433
"285",1,135,-0.311675921734913,17.8504621025619,0.0174532925199433
"286",1,136,-0.314002058030705,17.9836857650197,0.0174532925199433
"287",1,137,-0.316327758475622,18.1168844652042,0.0174532925199433
"288",1,138,-0.318653267744197,18.2500722162399,0.0174532925199433
"289",1,139,-0.320979749487826,18.3833156633621,0.0174532925199433
"290",1,140,-0.323305467998188,18.5165153982,0.0174532925199433
"291",1,141,-0.325631333010695,18.6497235235833,0.0174532925199433
"292",1,142,-0.327957548486628,18.7829517208865,0.0174532925199433
"293",1,143,-0.330284259076815,18.9162082746253,0.0174532925199433
"294",1,144,-0.332609275414034,19.0493677942454,0.0174532925199433
"295",1,145,-0.33493545557821,19.1825939691556,0.0174532925199433
"296",1,146,-0.337261001223912,19.3157838036006,0.0174532925199433
"297",1,147,-0.339587099847441,19.4490053084734,0.0174532925199433
"298",1,148,-0.341913403157016,19.5822385362296,0.0174532925199433
